regime,strategy_name,runs,eligible_runs,median_profit_factor,median_sharpe,median_max_drawdown,median_gross_return,median_total_return,median_cost_drag,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,median_avg_gross_exposure,total_trades,two_leg_runs,spread_runs
ALL,Copula Divergence Persistence,276,49,0.23030337079540733,-3.5281276132022934,0.07857915748082836,-0.022208942914936247,-0.04768052320973104,0.02154909009335515,8.0175,7.6968000000000005,0.3194919877567825,3.8484000000000003,0.12828,0.995,6552,276,0
ALL,Dual Conditional Copula,276,48,0.23401539767660592,-3.3695188453154077,0.07463827590734864,-0.02232579491881681,-0.048674602072330375,0.0213221852251122,7.9425,7.6248000000000005,0.3193876391476398,3.8124000000000002,0.12708,0.99,6492,276,0
ALL,Weighted Voting Model,276,30,inf,0.0,0.0,0.0,0.0,0.0,1.12375,1.0788,0.126631785039749,0.5394,0.017980000000000003,0.0,954,276,0
ALL,Feature Importance Model,276,27,inf,0.0,0.0,0.0,0.0,0.0,0.1675,0.16080000000000003,0.14777627513493122,0.08040000000000001,0.00268,0.0,166,276,0
ALL,Composite Quant Score,276,2,inf,0.0,0.0,0.0,0.0,0.0,0.0012499999999999998,0.0012,1.286436140681178e-05,0.0006,1.9999999999999998e-05,0.0,2,276,0
ALL,Pair Ranking Strategy,276,2,inf,0.0,0.0,0.0,0.0,0.0,0.0012499999999999998,0.0012,1.286436140681178e-05,0.0006,1.9999999999999998e-05,0.0,2,276,0
ALL,Portfolio Rotation,276,2,inf,0.0,0.0,0.0,0.0,0.0,0.0012499999999999998,0.0012,1.286436140681178e-05,0.0006,1.9999999999999998e-05,0.0,2,276,0
ALL,Trade Outcome Predictor,276,2,inf,0.0,0.0,0.0,0.0,0.0,0.005,0.0048000000000000004,0.0004517343750000001,0.0024000000000000002,8e-05,0.0,6,276,0
ALL,Copula + ECM Strategy,276,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,276,0
ALL,ECM + Copula + ZScore,276,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,276,0
ALL,ECM Leadership,276,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,276,0
ALL,Leader/Follower Prediction,276,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,276,0
ALL,Pure ECM,276,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,276,0
ALL,Risk Adjusted Ranking,276,0,inf,0.0,0.0,0.0,0.0,0.0,0.061250000000000006,0.0588,1.593749999999998e-05,0.0294,0.00098,0.0,50,276,0
ALL,ZScore + ECM,276,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,276,0
bear,Meta Model,176,96,2.5205271540027407,1.1744257639629547,0.038863114728900694,0.006140868331927507,0.002679413858042934,0.001997555990118194,0.8600000000000001,0.8256,0.04768398733815056,0.4128,0.013760000000000001,0.9436813186813187,774,176,0
bear,Proprietary Signal Stack,176,95,2.2041980023838894,1.1275068812352629,0.038863114728900805,0.006140868331927507,0.002679413858042934,0.0019999950535911637,0.8300000000000001,0.7968000000000001,0.047642248825995916,0.39840000000000003,0.013280000000000002,0.9375,750,176,0
bear,Half-Life Optimized,176,92,1.9225301108935298,0.3212589597593115,0.03886311472890082,0.0038443482565926335,0.0003764004207078564,0.0019716273164995246,0.7925000000000001,0.7608,0.04750851574798345,0.3804,0.01268,0.9619408369408369,720,176,0
bear,Classic ZScore Mean Reversion,176,91,inf,0.31729444866951756,0.036591119140362505,0.0038443482565926335,0.0012371712659523526,0.001919999469447542,0.41000000000000003,0.3936,0.04671760472641055,0.1968,0.006560000000000001,0.9589646464646464,410,176,0
bear,ZScore + Copula,176,91,inf,0.31729444866951756,0.036591119140362505,0.0038443482565926335,0.0012371712659523526,0.001919999469447542,0.41000000000000003,0.3936,0.04671760472641055,0.1968,0.006560000000000001,0.9589646464646464,410,176,0
